C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A050,R088,00-03-01,CORTLANDT ST,RNW,BMT,06/07/2017,17:00:00,REGULAR,0010450322,0002116507                                         
A050,R088,00-03-01,CORTLANDT ST,RNW,BMT,06/07/2017,21:00:00,REGULAR,0010450521,0002116516                                         
A050,R088,00-03-01,CORTLANDT ST,RNW,BMT,06/08/2017,01:00:00,REGULAR,0010450549,0002116516                                         
A050,R088,00-03-01,CORTLANDT ST,RNW,BMT,06/08/2017,05:00:00,REGULAR,0010450549,0002116516                                         
A050,R088,00-03-01,CORTLANDT ST,RNW,BMT,06/08/2017,09:00:00,REGULAR,0010450555,0002116552                                         
A050,R088,00-03-01,CORTLANDT ST,RNW,BMT,06/08/2017,13:00:00,REGULAR,0010450602,0002116591                                         
A050,R088,00-03-01,CORTLANDT ST,RNW,BMT,06/08/2017,17:00:00,REGULAR,0010450789,0002116607                                         
A050,R088,00-03-01,CORTLANDT ST,RNW,BMT,06/08/2017,21:00:00,REGULAR,0010451005,0002116616                                         
A050,R088,00-03-01,CORTLANDT ST,RNW,BMT,06/09/2017,01:00:00,REGULAR,0010451023,0002116623                                         
A050,R088,00-03-01,CORTLANDT ST,RNW,BMT,06/09/2017,05:00:00,REGULAR,0010451023,0002116624                                         
A050,R088,00-03-01,CORTLANDT ST,RNW,BMT,06/09/2017,09:00:00,REGULAR,0010451028,0002116654                                         
A050,R088,00-03-01,CORTLANDT ST,RNW,BMT,06/09/2017,13:00:00,REGULAR,0010451102,0002116708                                         
A050,R088,00-03-01,CORTLANDT ST,RNW,BMT,06/09/2017,17:00:00,REGULAR,0010451256,0002116715                                         
A050,R088,00-03-01,CORTLANDT ST,RNW,BMT,06/09/2017,21:00:00,REGULAR,0010451471,0002116726                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/03/2017,01:00:00,REGULAR,0006410607,0001907122                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/03/2017,05:00:00,REGULAR,0006410609,0001907122                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/03/2017,09:00:00,REGULAR,0006410611,0001907129                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/03/2017,13:00:00,REGULAR,0006410643,0001907151                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/03/2017,17:00:00,REGULAR,0006410768,0001907169                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/03/2017,21:00:00,REGULAR,0006410885,0001907173                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/04/2017,01:00:00,REGULAR,0006410931,0001907173                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/04/2017,05:00:00,REGULAR,0006410931,0001907173                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/04/2017,09:00:00,REGULAR,0006410936,0001907174                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/04/2017,13:00:00,REGULAR,0006410972,0001907181                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/04/2017,17:00:00,REGULAR,0006411083,0001907205                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/04/2017,21:00:00,REGULAR,0006411169,0001907213                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/05/2017,01:00:00,REGULAR,0006411181,0001907217                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/05/2017,05:00:00,REGULAR,0006411182,0001907217                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/05/2017,09:00:00,REGULAR,0006411190,0001907269                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/05/2017,13:00:00,REGULAR,0006411249,0001907312                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/05/2017,17:00:00,REGULAR,0006411372,0001907325                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/05/2017,21:00:00,REGULAR,0006411555,0001907338                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/06/2017,01:00:00,REGULAR,0006411579,0001907341                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/06/2017,05:00:00,REGULAR,0006411580,0001907342                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/06/2017,09:00:00,REGULAR,0006411586,0001907400                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/06/2017,13:00:00,REGULAR,0006411633,0001907435                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/06/2017,17:00:00,REGULAR,0006411757,0001907447                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/06/2017,21:00:00,REGULAR,0006411962,0001907460                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/07/2017,01:00:00,REGULAR,0006411986,0001907462                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/07/2017,05:00:00,REGULAR,0006411986,0001907462                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/07/2017,09:00:00,REGULAR,0006411998,0001907513                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/07/2017,13:00:00,REGULAR,0006412068,0001907556                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/07/2017,17:00:00,REGULAR,0006412226,0001907568                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/07/2017,21:00:00,REGULAR,0006412473,0001907586                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/08/2017,01:00:00,REGULAR,0006412499,0001907589                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/08/2017,05:00:00,REGULAR,0006412500,0001907590                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/08/2017,09:00:00,REGULAR,0006412510,0001907666                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/08/2017,13:00:00,REGULAR,0006412584,0001907711                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/08/2017,17:00:00,REGULAR,0006412769,0001907733                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/08/2017,21:00:00,REGULAR,0006412999,0001907743                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/09/2017,01:00:00,REGULAR,0006413023,0001907749                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/09/2017,05:00:00,REGULAR,0006413027,0001907749                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/09/2017,09:00:00,REGULAR,0006413035,0001907792                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/09/2017,13:00:00,REGULAR,0006413108,0001907842                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/09/2017,17:00:00,REGULAR,0006413255,0001907870                                         
A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,06/09/2017,21:00:00,REGULAR,0006413503,0001907882                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/03/2017,01:00:00,REGULAR,0001166768,0000771795                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/03/2017,05:00:00,REGULAR,0001166775,0000771797                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/03/2017,09:00:00,REGULAR,0001166783,0000771817                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/03/2017,13:00:00,REGULAR,0001166819,0000771874                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/03/2017,17:00:00,REGULAR,0001166938,0000771929                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/03/2017,21:00:00,REGULAR,0001167091,0000771948                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/04/2017,01:00:00,REGULAR,0001167135,0000771959                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/04/2017,05:00:00,REGULAR,0001167140,0000771960                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/04/2017,09:00:00,REGULAR,0001167150,0000771969                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/04/2017,13:00:00,REGULAR,0001167203,0000771999                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/04/2017,17:00:00,REGULAR,0001167298,0000772037                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/04/2017,21:00:00,REGULAR,0001167367,0000772058                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/05/2017,01:00:00,REGULAR,0001167381,0000772071                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/05/2017,05:00:00,REGULAR,0001167383,0000772074                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/05/2017,09:00:00,REGULAR,0001167399,0000772210                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/05/2017,13:00:00,REGULAR,0001167471,0000772314                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/05/2017,17:00:00,REGULAR,0001167620,0000772371                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/05/2017,21:00:00,REGULAR,0001167932,0000772392                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/06/2017,01:00:00,REGULAR,0001167961,0000772399                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/06/2017,05:00:00,REGULAR,0001167963,0000772404                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/06/2017,09:00:00,REGULAR,0001167975,0000772536                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/06/2017,13:00:00,REGULAR,0001168061,0000772626                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/06/2017,17:00:00,REGULAR,0001168220,0000772676                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/06/2017,21:00:00,REGULAR,0001168532,0000772708                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/07/2017,01:00:00,REGULAR,0001168569,0000772717                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/07/2017,05:00:00,REGULAR,0001168570,0000772719                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/07/2017,09:00:00,REGULAR,0001168591,0000772863                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/07/2017,13:00:00,REGULAR,0001168656,0000772957                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/07/2017,17:00:00,REGULAR,0001168821,0000772999                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/07/2017,21:00:00,REGULAR,0001169181,0000773027                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/08/2017,01:00:00,REGULAR,0001169241,0000773030                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/08/2017,05:00:00,REGULAR,0001169245,0000773035                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/08/2017,09:00:00,REGULAR,0001169264,0000773169                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/08/2017,13:00:00,REGULAR,0001169338,0000773266                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/08/2017,17:00:00,REGULAR,0001169583,0000773310                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/08/2017,21:00:00,REGULAR,0001169907,0000773335                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/09/2017,01:00:00,REGULAR,0001169948,0000773343                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/09/2017,05:00:00,REGULAR,0001169951,0000773344                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/09/2017,09:00:00,REGULAR,0001169967,0000773469                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/09/2017,13:00:00,REGULAR,0001170068,0000773582                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/09/2017,17:00:00,REGULAR,0001170303,0000773652                                         
A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,06/09/2017,21:00:00,REGULAR,0001170609,0000773689                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/03/2017,01:00:00,REGULAR,0000061134,0000539962                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/03/2017,05:00:00,REGULAR,0000061134,0000539962                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/03/2017,09:00:00,REGULAR,0000061134,0000539962                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/03/2017,13:00:00,REGULAR,0000061134,0000539962                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/03/2017,17:00:00,REGULAR,0000061134,0000539962                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/03/2017,21:00:00,REGULAR,0000061134,0000539962                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/04/2017,01:00:00,REGULAR,0000061134,0000539962                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/04/2017,05:00:00,REGULAR,0000061134,0000539962                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/04/2017,09:00:00,REGULAR,0000061134,0000539962                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/04/2017,13:00:00,REGULAR,0000061134,0000539962                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/04/2017,17:00:00,REGULAR,0000061136,0000539964                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/04/2017,21:00:00,REGULAR,0000061136,0000539964                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/05/2017,01:00:00,REGULAR,0000061136,0000539964                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/05/2017,05:00:00,REGULAR,0000061136,0000539964                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/05/2017,09:00:00,REGULAR,0000061141,0000540165                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/05/2017,13:00:00,REGULAR,0000061149,0000540425                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/05/2017,17:00:00,REGULAR,0000061184,0000540547                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/05/2017,21:00:00,REGULAR,0000061195,0000540606                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/06/2017,01:00:00,REGULAR,0000061195,0000540606                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/06/2017,05:00:00,REGULAR,0000061195,0000540606                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/06/2017,09:00:00,REGULAR,0000061196,0000540801                                         
A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,06/06/2017,13:00:00,REGULAR,0000061207,0000541039                                         
